code10,"univtxt","univsearch"
1160830210,"東京芸術大学 美術 絵画／日本画","東京芸大"
1160830310,"東京芸術大学 美術 建築","東京芸大"
1160830410,"東京芸術大学 美術 芸術","東京芸大"
1160830510,"東京芸術大学 美術 工芸","東京芸大"
1160830610,"東京芸術大学 美術 彫刻","東京芸大"
1160830710,"東京芸術大学 美術 デザイン","東京芸大"
1160830810,"東京芸術大学 美術 先端芸術表現","東京芸大"
1160840110,"東京芸術大学 音楽 楽理","東京芸大"
1160840610,"東京芸術大学 音楽 作曲","東京芸大"
1160840710,"東京芸術大学 音楽 指揮","東京芸大"
1160840810,"東京芸術大学 音楽 声楽","東京芸大"
1160840910,"東京芸術大学 音楽 邦楽","東京芸大"
1160841110,"東京芸術大学 音楽 音楽環境創造","東京芸大"
1160841210,"東京芸術大学 音楽 器楽","東京芸大"
1165430010,"東京科学大学 理 ","東京科学大　"
1165480010,"東京科学大学 工 ","東京科学大　"
1165490010,"東京科学大学 物質理工 ","東京科学大　"
1165500010,"東京科学大学 情報理工 ","東京科学大　"
1165510110,"東京科学大学 生命理工 生命理工学系","東京科学大　"
1165520010,"東京科学大学 環境社会 ","東京科学大　"
1165550110,"東京科学大学 医 医","東京科学大　"
1165550210,"東京科学大学 医 保健／看護学","東京科学大　"
1165550310,"東京科学大学 医 保健／検査技","東京科学大　"
1165580110,"東京科学大学 歯 歯","東京科学大　"
1165580210,"東京科学大学 歯 口腔／保健衛","東京科学大　"
1165580310,"東京科学大学 歯 口腔／保健工","東京科学大　"
1180460110,"東京農工大学 工 機械シス工","東京農工大　"
1180460410,"東京農工大学 工 生命工","東京農工大　"
1180461110,"東京農工大学 工 応用化","東京農工大　"
1180461210,"東京農工大学 工 化学物理工","東京農工大　"
1180461310,"東京農工大学 工 生体医用シス","東京農工大　"
1180461410,"東京農工大学 工 知能情報シス","東京農工大　"
1180720110,"東京農工大学 農 応用生物科学","東京農工大　"
1180720510,"東京農工大学 農 地域生態シス","東京農工大　"
1180721010,"東京農工大学 農 生物生産","東京農工大　"
1180721510,"東京農工大学 農 環境資源科学","東京農工大　"
1180721610,"東京農工大学 農 共同獣医","東京農工大　"
1185120410,"一橋大学 法 法律","一橋大"
1185180310,"一橋大学 経済 経済","一橋大"
1185200010,"一橋大学 商 ","一橋大"
1185250410,"一橋大学 社会 社会","一橋大"
1185370110,"一橋大学 ソーシャ ソーシャルデ","一橋大"
1190180610,"横浜国立大学 経済 経済","横浜国立大　"
1190180710,"横浜国立大学 経済 経済／ＤＳＥ","横浜国立大　"
1190180810,"横浜国立大学 経済 経済／ＬＢＥ","横浜国立大　"
1190190210,"横浜国立大学 経営 経営","横浜国立大　"
1190190510,"横浜国立大学 経営 経営／ＤＳＥ","横浜国立大　"
1190300310,"横浜国立大学 教育 学校／言文社","横浜国立大　"
1190300410,"横浜国立大学 教育 学校／自然生","横浜国立大　"
1190300510,"横浜国立大学 教育 学校／音楽","横浜国立大　"
1190300610,"横浜国立大学 教育 学校／美術","横浜国立大　"
1190300710,"横浜国立大学 教育 学校／保健体","横浜国立大　"
1190300810,"横浜国立大学 教育 学校／心理学","横浜国立大　"
1190300910,"横浜国立大学 教育 学校／特別支","横浜国立大　"
1190370110,"横浜国立大学 都市科学 都市社会共生","横浜国立大　"
1190370210,"横浜国立大学 都市科学 建築","横浜国立大　"
1190370310,"横浜国立大学 都市科学 都市基盤","横浜国立大　"
1190370410,"横浜国立大学 都市科学 環境リスク共","横浜国立大　"
1190470810,"横浜国立大学 理工 数物／数理科","横浜国立大　"
1190470910,"横浜国立大学 理工 数物／物理工","横浜国立大　"
1190471010,"横浜国立大学 理工 数物／電子情","横浜国立大　"
1190471110,"横浜国立大学 理工 数物／情報工","横浜国立大　"
1190471310,"横浜国立大学 理工 機械／機械工","横浜国立大　"
1190471410,"横浜国立大学 理工 機械／材料工","横浜国立大　"
1190471510,"横浜国立大学 理工 機械／海洋空","横浜国立大　"
1190471610,"横浜国立大学 理工 化学・生命系","横浜国立大　"
1195310110,"上越教育大学 学校教育 初等教育","上越教育大　"
1200461310,"長岡技術科学大学 工 工学","長岡技術科学大"
1205020410,"新潟大学 人文 人文","新潟大"
1205120110,"新潟大学 法 法","新潟大"
1205210110,"新潟大学 経済科学 総合経済","新潟大"
1205300110,"新潟大学 教育 学校／数学","新潟大"
1205300210,"新潟大学 教育 学校／社会科","新潟大"
1205300310,"新潟大学 教育 学校／理科","新潟大"
1205300410,"新潟大学 教育 学校／音楽","新潟大"
1205300510,"新潟大学 教育 学校／美術","新潟大"
1205300610,"新潟大学 教育 学校／保健体","新潟大"
1205300710,"新潟大学 教育 学校／国語","新潟大"
1205300810,"新潟大学 教育 学校／英語","新潟大"
1205300910,"新潟大学 教育 学校／技術科","新潟大"
1205301010,"新潟大学 教育 学校／家庭科","新潟大"
1205301110,"新潟大学 教育 学校／特別支","新潟大"
1205301310,"新潟大学 教育 学校／教育学","新潟大"
1205301410,"新潟大学 教育 学校／教育心","新潟大"
1205370211,"新潟大学 創生 創生／創生学","新潟大"
1205370311,"新潟大学 創生 創生／ＤＸ共","新潟大"
1205420711,"新潟大学 理 理","新潟大"
1205460816,"新潟大学 工 工","新潟大"
1205550110,"新潟大学 医 医","新潟大"
1205550310,"新潟大学 医 保健／看護学","新潟大"
1205550410,"新潟大学 医 保健／放射線","新潟大"
1205550510,"新潟大学 医 保健／検査技","新潟大"
1205580110,"新潟大学 歯 歯","新潟大"
1205580210,"新潟大学 歯 口腔生命福祉","新潟大"
1205720410,"新潟大学 農 農","新潟大"
1210020310,"富山大学 人文 人文","富山大"
1210180410,"富山大学 経済 経済経営","富山大"
1210303310,"富山大学 教育 共同教員養成","富山大"
1210420711,"富山大学 理 理","富山大"
1210461211,"富山大学 工 工／電気電子","富山大"
1210461310,"富山大学 工 工／知能情報","富山大"
1210461410,"富山大学 工 工／機械工学","富山大"
1210461510,"富山大学 工 工／生命工学","富山大"
1210461610,"富山大学 工 工／応用化学","富山大"
1210470110,"富山大学 都市デザ 地球システム","富山大"
1210470210,"富山大学 都市デザ 都市・交通デ","富山大"
1210470310,"富山大学 都市デザ 材料デザイン","富山大"
1210550110,"富山大学 医 医","富山大"
1210550210,"富山大学 医 看護","富山大"
1210610110,"富山大学 薬 薬","富山大"
1210610210,"富山大学 薬 創薬科学","富山大"
1210830111,"富山大学 芸術文化 芸術文化","富山大"
1220370111,"金沢大学 融合学域 先導学類","金沢大"
1220370211,"金沢大学 融合学域 観光デザイン","金沢大"
1220370311,"金沢大学 融合学域 スマート創成","金沢大"
1220910110,"金沢大学 人間社会 人文学類","金沢大"
1220910210,"金沢大学 人間社会 法学類","金沢大"
1220910310,"金沢大学 人間社会 経済学類","金沢大"
1220910411,"金沢大学 人間社会 学校教育学類","金沢大"
1220910510,"金沢大学 人間社会 地域創造学類","金沢大"
1220910610,"金沢大学 人間社会 国際学類","金沢大"
1220920110,"金沢大学 理工学域 数物科学類","金沢大"
1220920210,"金沢大学 理工学域 物質化学類","金沢大"
1220920310,"金沢大学 理工学域 機械工学類","金沢大"
1220921110,"金沢大学 理工学域 地球社会基盤","金沢大"
1220921210,"金沢大学 理工学域 生命理工学類","金沢大"
1220921310,"金沢大学 理工学域 フロンティア","金沢大"
1220921410,"金沢大学 理工学域 電子情報通信","金沢大"
1220930110,"金沢大学 医薬保健 医学類","金沢大"
1220930310,"金沢大学 医薬保健 保健／看護学","金沢大"
1220930410,"金沢大学 医薬保健 保健／診療放","金沢大"
1220930510,"金沢大学 医薬保健 保健／医療検","金沢大"
1220930810,"金沢大学 医薬保健 薬学類","金沢大"
1220930910,"金沢大学 医薬保健 医薬科学類","金沢大"
1220931010,"金沢大学 医薬保健 保健／理・作","金沢大"
1220940010,"金沢大学 文系一括 ","金沢大"
1220950010,"金沢大学 理系一括 ","金沢大"
1225300215,"福井大学 教育 学校／中等教","福井大"
1225300311,"福井大学 教育 学校／初等教","福井大"
1225330110,"福井大学 国際地域 国際地域","福井大"
1225461010,"福井大学 工 機械・シス工","福井大"
1225461110,"福井大学 工 電気電子情報","福井大"
1225461210,"福井大学 工 建築・都市環","福井大"
1225461310,"福井大学 工 物質・生命化","福井大"
1225461410,"福井大学 工 応用物理","福井大"
1225550110,"福井大学 医 医","福井大"
1225550210,"福井大学 医 看護","福井大"
1235300110,"山梨大学 教育 学校／幼児教","山梨大"
1235300210,"山梨大学 教育 学校／障害児","山梨大"
1235300310,"山梨大学 教育 学校／言語教","山梨大"
1235300410,"山梨大学 教育 学校／生活社","山梨大"
1235300510,"山梨大学 教育 学校／科学教","山梨大"
1235300610,"山梨大学 教育 学校／芸術身","山梨大"
1235370110,"山梨大学 生命環境 生命工","山梨大"
1235370210,"山梨大学 生命環境 地域食物科学","山梨大"
1235370310,"山梨大学 生命環境 食物／ワイン","山梨大"
1235370410,"山梨大学 生命環境 環境科学","山梨大"
1235370510,"山梨大学 生命環境 地域社会シス","山梨大"
1235370610,"山梨大学 生命環境 社会／観光政","山梨大"
1235461910,"山梨大学 工 工／クリーン","山梨大"
1235462010,"山梨大学 工 工／応用化学","山梨大"
1235462110,"山梨大学 工 工／土木環境","山梨大"
1235462210,"山梨大学 工 工／コンピュ","山梨大"
1235462310,"山梨大学 工 工／機械工学","山梨大"
1235462410,"山梨大学 工 工／メカトロ","山梨大"
1235462510,"山梨大学 工 工／電気電子","山梨大"
1235462610,"山梨大学 工 工／総合工学","山梨大"
1235550120,"山梨大学 医 医","山梨大"
1235550210,"山梨大学 医 看護","山梨大"
1245020410,"信州大学 人文 人文","信州大"
1245210110,"信州大学 経法 応用経済","信州大"
1245210210,"信州大学 経法 総合法律","信州大"
1245303010,"信州大学 教育 学校／社会","信州大"
1245303310,"信州大学 教育 学校／保健体","信州大"
1245303510,"信州大学 教育 学校／現代教","信州大"
1245303810,"信州大学 教育 学校／国語","信州大"
1245303910,"信州大学 教育 学校／英語","信州大"
1245304010,"信州大学 教育 学校／数学","信州大"
1245304110,"信州大学 教育 学校／理科","信州大"
1245304210,"信州大学 教育 学校／音楽","信州大"
1245304310,"信州大学 教育 学校／図・美","信州大"
1245304410,"信州大学 教育 学校／ものづ","信州大"
1245304510,"信州大学 教育 学校／家庭","信州大"
1245304610,"信州大学 教育 学校／野外教","信州大"
1245304710,"信州大学 教育 学校／特別支","信州大"
1245304810,"信州大学 教育 学校／心理支","信州大"
1245420710,"信州大学 理 数学","信州大"
